Alphonse Paris 40 16.7256
Amandine Lille 39 10.004
Amandine Lyon 29 15.1134
Amandine Lyon 28 14.5343
Amandine Paris 43 12.3352
Amandine Paris 29 11.2712
Amandine Toulouse 32 15.0929
Amaury Bordeaux 37 11.2603
Amaury Lille 34 15.6641
Amaury Lille 30 12.6228
Amaury Lille 24 10.421
Amaury Paris 28 11.5689
Amaury Paris 20 13.3508
Amaury Toulouse 42 19.8516
Ambroise Bordeaux 40 18.6543
Ambroise Clermont-Ferrand 34 12.4989
Ambroise Lyon 42 11.5163
Ambroise Lyon 34 17.1812
Ambroise Lyon 30 14.8998
Ambroise Marseille 33 15.7689
Ambroise Paris 44 15.9727
Ambroise Paris 40 15.5128
Anastasia Bordeaux 21 10.3542
Anastasia Lille 26 14.9527
Anastasia Marseille 38 17.7846
Anastasia Marseille 28 10.3412
Anastasia Paris 40 18.5317
Anatole Marseille 34 12.7497
Anatole Toulouse 42 18.7303
Anatole Toulouse 32 15.3534
Angela Bordeaux 38 13.0629
Angela Clermont-Ferrand 37 11.5745
Angela Lyon 33 17.5087
Angela Lyon 23 15.4678
Angela Lyon 22 13.414
Angela Marseille 30 15.4461
Angela Toulouse 21 10.8452
Anis Lille 43 15.4135
Anis Lille 34 16.071
Anis Lyon 43 18.3874
Anis Marseille 40 14.7587
Anis Marseille 28 14.0311
Anis Paris 47 20.9863
Anis Paris 28 12.2041
Anis Paris 27 14.9591
Anis Toulouse 40 10.8153
Anne Bordeaux 42 18.0777
Anne Bordeaux 27 14.6509
Anne Bordeaux 22 12.1109
Anne Brest 41 17.4763
Anne Brest 38 16.4802
Anne Clermont-Ferrand 45 14.2185
Anne Clermont-Ferrand 28 11.1875
Anne Lille 35 14.2221
Anne Lille 23 10.2103
Anne Lyon 44 14.5904
Anne Lyon 28 15.8474
Anne Lyon 27 13.0678
Anne Marseille 39 19.0467
Anne Marseille 36 16.1801
Anne Marseille 25 15.0926
Anne Paris 49 20.5211
Anne Paris 41 18.4166
Anne Paris 29 12.04
Anne Paris 24 15.7892
Anne Toulouse 47 20.2118
Anne Toulouse 45 11.1273
Anne Toulouse 33 16.0113
Anne Toulouse 24 14.5903
Anselme Bordeaux 21 10.5327
Anselme Lyon 47 14.2103
Anselme Lyon 30 10.8136
Anselme Marseille 45 15.1573
Anselme Paris 39 10.5729
Anselme Paris 36 14.5768
Anselme Paris 29 13.3097
Antoine Bordeaux 35 17.6324
Antoine Brest 44 17.6938
Antoine Lille 47 10.047
Antoine Lille 43 20.4274
Antoine Lyon 42 10.5162
Antoine Lyon 38 18.2805
Antoine Lyon 25 13.9907
Antoine Marseille 45 16.9672
Antoine Marseille 43 10.9569
Antoine Paris 32 12.0017
Antonin Bordeaux 49 16.4225
Antonin Bordeaux 44 13.7725
Antonin Brest 32 14.9011
Antonin Brest 20 12.5678
Antonin Lyon 33 15.7462
Antonin Marseille 49 10.8915
Antonin Marseille 28 15.8029
Antonin Marseille 26 13.3791
Antonin Toulouse 44 11.2944
Antonin Toulouse 32 15.4261
Apolline Bordeaux 23 10.2977
Apolline Lyon 49 11.5462
Apolline Marseille 42 10.7431
Apolline Paris 48 14.9952
Apolline Paris 47 17.0433
Apolline Paris 37 11.374
Apolline Toulouse 28 11.5192
Archibald Brest 40 15.2598
Archibald Brest 32 11.1515
Archibald Lille 47 14.1406
Archibald Lille 44 18.192
Archibald Lille 40 18.6375
Archibald Lyon 33 12.6883
Archibald Paris 37 16.3306
Archibald Paris 35 13.7908
Ariane Bordeaux 41 19.3243
Ariane Lyon 49 10.5163
Ariane Lyon 47 11.1455
Ariane Lyon 20 11.169
Ariane Lyon 20 14.4972
Ariane Marseille 36 11.0903
Ariane Paris 48 19.4098
Ariane Paris 42 18.5331
Ariane Toulouse 32 11.6742
Ariane Toulouse 28 15.0859
Ariane Toulouse 20 13.6845
Aristide Bordeaux 47 15.9149
Aristide Brest 24 12.6378
Aristide Lyon 39 15.0923
Aristide Paris 29 14.7599
Aristide Paris 23 12.9979
Armand Bordeaux 38 10.598
Armand Bordeaux 29 16.5588
Armand Lyon 38 13.7346
Armand Marseille 49 15.9469
Armand Montcuq 32 10.4192
Armel Marseille 33 11.2891
Armel Marseille 30 14.9946
Armel Marseille 26 12.5001
Armel Marseille 25 11.1977
Armel Paris 47 19.7919
Armel Paris 31 13.0654
Armel Paris 20 11.8552
Armel Toulouse 36 10.0578
Arnaud Bordeaux 32 14.7683
Arnaud Brest 25 11.9078
Arnaud Clermont-Ferrand 43 14.2085
Arnaud Lille 34 11.41
Arnaud Lille 30 14.8613
Arnaud Lille 25 10.6228
Arnaud Marseille 48 13.065
Arnaud Paris 42 18.2614
Arnaud Paris 27 14.4807
Arnaud Toulouse 47 12.9822
Arthur Bordeaux 28 11.6372
Arthur Brest 42 19.7165
Arthur Marseille 48 11.3108
Auguste Brest 23 13.3703
Auguste Clermont-Ferrand 41 14.7296
Auguste Lyon 49 18.9364
Auguste Lyon 40 15.45
Auguste Lyon 37 12.931
Auguste Marseille 45 16.2652
Auguste Marseille 33 13.3642
Auguste Paris 28 13.6697
Auguste Paris 26 11.0873
Auguste Toulouse 27 10.6882
Aurore Bordeaux 27 12.2557
Aurore Brest 35 14.9504
Aurore Lille 40 14.8981
Aurore Lille 36 12.2942
Aurore Paris 41 15.5016
Aurore Paris 23 15.6498
Aurore Paris 23 15.7041
Axel Clermont-Ferrand 33 13.0238
Axel Clermont-Ferrand 20 14.3855
Axel Lille 20 14.0268
Axel Lyon 32 15.3217
Axel Marseille 48 10.5323
Axel Marseille 21 13.8499
Axel Paris 26 10.2309
Axel Toulouse 45 11.6728
Axelle Bordeaux 21 14.511
Axelle Lyon 45 16.2034
Axelle Lyon 35 16.9908
Axelle Lyon 24 12.7584
Axelle Paris 42 13.3743
Axelle Paris 32 11.4475
Axelle Paris 29 10.0045
Axelle Toulouse 40 10.9037
Aymeric Lille 26 14.1997
Aymeric Marseille 47 20.5164
Aymeric Marseille 27 12.2345
Aymeric Paris 39 19.2212
Aymeric Toulouse 49 10.2381
Aymeric Toulouse 31 11.052
Aymeric Toulouse 25 15.2535
Baptiste Bordeaux 22 14.701
Baptiste Brest 30 11.1056
Baptiste Toulouse 49 19.6834
Baptiste Toulouse 30 13.5924
Basile Bordeaux 22 10.8968
Basile Brest 47 16.4612
Basile Lille 24 12.9304
Basile Lyon 41 11.1181
Basile Lyon 36 12.5242
Basile Marseille 43 20.6369
Basile Toulouse 44 11.8191
Bastien Bordeaux 47 19.4491
Bastien Bordeaux 22 14.5593
Bastien Clermont-Ferrand 48 11.4186
Bastien Lille 45 18.5535
Bastien Lille 28 14.7189
Bastien Lille 28 15.5179
Bastien Lyon 44 11.5643
Bastien Lyon 26 13.6289
Bastien Paris 36 17.3247
Bastien Paris 34 10.8194
Bastien Paris 31 15.1103
Bastien Paris 28 14.7177
Benjamin Bordeaux 40 13.1219
Benjamin Bordeaux 38 13.0836
Benjamin Bordeaux 36 13.5182
Benjamin Bordeaux 35 15.1208
Benjamin Lille 23 10.5248
Benjamin Lyon 33 17.3748
Benjamin Marseille 34 10.6335
Benjamin Marseille 20 14.6624
Bernard Clermont-Ferrand 30 16.0099
Bernard Lyon 29 10.72
Bernard Paris 46 18.765
Bernard Paris 32 12.0285
Bertrand Bordeaux 42 18.6863
Bertrand Bordeaux 20 13.465
Bertrand Brest 28 14.1676
Bertrand Clermont-Ferrand 24 15.2075
Bertrand Lyon 33 16.3878
Bertrand Marseille 43 18.0764
Bertrand Paris 37 12.7536
Blaise Bordeaux 46 14.2294
Blaise Bordeaux 43 11.0233
Blaise Bordeaux 43 17.9955
Blaise Brest 49 14.1519
Blaise Clermont-Ferrand 37 17.957
Blaise Lyon 49 15.8031
Blaise Lyon 35 16.4825
Blaise Lyon 22 15.3008
Blaise Marseille 30 12.2507
Blaise Paris 40 10.3567
Blaise Paris 29 13.592
Blanche Marseille 47 16.2516
Blandine Bordeaux 39 17.5795
Blandine Brest 45 15.3623
Blandine Brest 28 15.0072
Blandine Lille 36 16.3913
Blandine Lille 26 13.236
Blandine Lyon 47 10.7944
Blandine Lyon 24 13.0846
Blandine Toulouse 44 20.3149
Blandine Toulouse 42 16.3117
Blandine Toulouse 20 10.9258
Brice Bordeaux 25 12.0936
Brice Brest 22 11.0844
Brice Brest 22 13.1582
Brice Clermont-Ferrand 29 11.1753
Brice Lille 28 14.126
Brice Marseille 23 13.3224
Brice Toulouse 46 18.6253
Brice Toulouse 20 11.7391
Brigitte Brest 42 17.8712
Brigitte Lille 39 18.4642
Brigitte Marseille 47 19.9656
Brigitte Marseille 25 15.2744
Brigitte Paris 48 10.1601
Brigitte Paris 47 13.0433
Brigitte Paris 43 16.3725
Brigitte Paris 40 19.9924
Brigitte Paris 26 14.4432
Brigitte Toulouse 20 10.3627
Bruno Bordeaux 49 12.2065
Bruno Lyon 46 11.953
Bruno Lyon 40 12.6166
Bruno Lyon 37 18.707
Bruno Lyon 35 11.0676
Bruno Lyon 25 16.1441
Bruno Marseille 48 12.4017
Bruno Marseille 20 13.5865
Bruno Paris 35 11.8885
Bruno Toulouse 38 18.6769
Camille Bordeaux 39 10.3558
Camille Bordeaux 32 17.9499
Camille Bordeaux 27 10.389
Camille Brest 35 13.1093
Camille Clermont-Ferrand 34 13.0161
Camille Clermont-Ferrand 29 12.2997
Camille Lille 39 17.5716
Camille Lille 25 11.1661
Camille Lyon 39 18.0244
Camille Marseille 27 15.7962
Camille Marseille 26 10.0843
Camille Marseille 21 13.0328
Camille Paris 48 11.8749
Camille Paris 28 12.0502
Camille Paris 21 15.2139
Candide Clermont-Ferrand 31 12.7493
Candide Lille 47 18.391
Candide Lille 28 15.682
Candide Lille 25 15.8178
Candide Lyon 47 14.5031
Candide Lyon 40 14.5212
Candide Lyon 28 13.9488
Candide Marseille 33 16.9847
Candide Marseille 27 15.9473
Candide Paris 29 12.9556
Capucine Bordeaux 41 15.6808
Capucine Lille 39 10.5943
Capucine Lyon 20 12.0883
Capucine Paris 43 10.4561
Capucine Paris 41 12.3171
Capucine Toulouse 40 14.5121
Capucine Toulouse 25 15.0568
Carine Bordeaux 27 12.4408
Carine Lille 46 16.7925
Carine Lille 24 13.1161
Carine Lyon 46 13.4874
Carine Paris 45 13.0977
Carine Toulouse 24 13.3468
Carine Toulouse 23 12.6524
Carlos Bordeaux 23 15.1991
Carlos Lyon 34 14.6584
Carlos Lyon 28 11.1478
Carlos Paris 46 14.4505
Carlos Paris 42 17.9373
Carlos Paris 41 17.9229
Carlos Paris 37 12.1523
Carlos Toulouse 26 12.2851
Caroline Bordeaux 29 13.3324
Caroline Lille 34 17.101
Caroline Lille 28 12.7453
Caroline Lille 25 10.4167
Caroline Marseille 37 10.6066
Caroline Paris 49 20.2783
Caroline Toulouse 46 19.8927
Caroline Toulouse 30 15.774
Caroline Toulouse 21 14.2574
Catherine Bordeaux 33 13.1176
Catherine Bordeaux 23 10.9286
Catherine Brest 39 10.9282
Catherine Clermont-Ferrand 29 11.4759
Catherine Marseille 42 10.4754
Catherine Marseille 37 12.2711
Catherine Paris 32 12.4565
Catherine Toulouse 43 11.8424
Catherine Toulouse 28 15.669
Catherine Toulouse 20 12.981
Chantal Bordeaux 24 10.6483
Chantal Lille 32 11.2656
Chantal Lille 30 17.4516
Chantal Lille 29 11.8656
Chantal Lyon 38 18.9808
Chantal Paris 41 17.186
Chantal Paris 24 11.8442
Chantal Paris 22 11.2655
Chantal Toulouse 48 18.8237
Chantal Toulouse 21 14.8504
Charles Clermont-Ferrand 26 15.9324
Charles Lille 40 15.5269
Charles Lyon 43 14.1308
Charles Lyon 40 15.1311
Charles Lyon 22 10.5217
Charles Paris 39 13.9345
Charles Paris 36 18.8636
Charlotte Bordeaux 40 11.2979
Charlotte Brest 44 15.513
Charlotte Lille 46 19.867
Charlotte Lille 26 14.4474
Charlotte Lyon 21 14.3283
Charlotte Marseille 26 16.0228
Charlotte Paris 37 16.627
Charlotte Paris 30 13.6212
Charlotte Toulouse 27 10.739
Charlotte Toulouse 21 12.5208
Christelle Bordeaux 49 19.773
Christelle Bordeaux 35 10.8703
Christelle Brest 42 17.5762
Christelle Brest 26 13.6367
Christelle Clermont-Ferrand 32 17.2428
Christelle Lille 46 14.8466
Christelle Lille 43 12.1237
Christelle Lille 41 15.933
Christelle Lyon 37 14.7039
Christelle Lyon 36 15.1057
Christelle Marseille 41 19.1939
Christelle Marseille 37 17.2173
Christelle Paris 40 11.0322
Christelle Paris 28 12.1906
Christelle Toulouse 49 17.3712
Christian Bordeaux 48 18.447
Christian Bordeaux 44 11.5991
Christian Brest 37 16.9519
Christian Lyon 39 11.8021
Christian Lyon 39 16.5004
Christine Bordeaux 49 20.1839
Christine Bordeaux 27 15.7607
Christine Brest 47 16.1731
Christine Lyon 44 19.0059
Christine Marseille 30 15.482
Christine Paris 41 12.2044
Christine Paris 40 15.7918
Christine Paris 39 13.8221
Christine Toulouse 37 16.2162
Christophe Brest 41 16.9332
Christophe Lille 38 17.3894
Christophe Lyon 27 11.1653
Christophe Marseille 29 15.1928
Christophe Paris 48 14.8911
Christophe Paris 46 14.7748
Claire Bordeaux 21 14.9693
Claire Lyon 40 19.6296
Claire Lyon 33 17.5591
Claire Lyon 24 11.5274
Claire Marseille 45 17.9588
Claire Marseille 20 13.6598
Claire Paris 48 15.519
Claire Paris 43 19.7079
Claire Paris 28 14.2681
Claire Paris 26 14.2634
Claude Bordeaux 27 12.0655
Claude Lyon 38 16.1359
Claude Marseille 47 18.6343
Claude Marseille 36 11.2497
Claude Paris 36 14.6841
Claude Paris 20 12.2936
Clotilde Bordeaux 37 10.3611
Clotilde Bordeaux 36 11.5052
Clotilde Bordeaux 29 14.2748
Clotilde Brest 25 12.6795
Clotilde Lyon 29 13.3345
Clotilde Lyon 28 11.5553
Clotilde Marseille 46 19.2089
Clotilde Marseille 30 11.6986
Clotilde Paris 44 17.9881
Clotilde Paris 22 15.0593
Clotilde Toulouse 49 21.8818
Clovis Bordeaux 45 11.7319
Clovis Lille 24 14.3452
Clovis Lille 23 10.5859
Clovis Lyon 27 11.0471
Clovis Paris 46 12.8822
Clovis Paris 44 11.6816
Clovis Toulouse 44 18.655
Colas Bordeaux 29 14.6328
Colas Bordeaux 25 12.386
Colas Brest 44 12.2836
Colas Lyon 49 19.5952
Colas Marseille 42 12.6562
Colas Marseille 31 16.0262
Colas Paris 24 13.2468
Colas Paris 23 14.6364
Coline Clermont-Ferrand 20 11.6419
Coline Lille 20 14.2066
Coline Lyon 27 11.594
Coline Toulouse 41 16.3701
Coline Toulouse 32 16.8961
Constance Bordeaux 22 14.8864
Constance Clermont-Ferrand 27 13.7074
Constance Lille 45 13.0183
Constance Lyon 33 10.3349
Constance Paris 48 16.6863
Constance Paris 41 16.6835
Constance Paris 31 11.8318
Constant Lyon 26 15.961
Constant Marseille 42 12.4393
Constant Marseille 37 15.9514
Constant Marseille 29 12.5607
Constant Paris 47 18.8167
Constant Toulouse 47 17.7392
Constant Toulouse 21 10.5329
Corentin Lyon 31 14.7429
Corentin Paris 40 18.4516
Corentin Paris 26 16.3366
Corentin Toulouse 46 15.9021
Corentin Toulouse 25 11.9219
Corinne Brest 28 14.0223
Corinne Clermont-Ferrand 44 18.6242
Corinne Lille 49 21.8304
Corinne Lille 43 11.9237
Corinne Lille 33 14.0139
Corinne Lyon 35 14.2765
Corinne Lyon 34 13.4101
Corinne Lyon 30 12.676
Corinne Paris 48 17.7985
Corinne Paris 37 15.6648
Corinne Paris 36 10.1467
Corinne Paris 35 10.1232
Corinne Paris 25 10.644
Corinne Toulouse 24 15.4408
Corinne Toulouse 20 10.5325
Cyprien Clermont-Ferrand 35 17.5745
Cyprien Lyon 37 11.2819
Cyprien Lyon 24 14.4143
Cyprien Paris 46 13.0728
Cyprien Paris 38 14.3679
Cyprien Paris 29 11.0332
Cyprien Toulouse 30 11.9856
Cyrielle Bordeaux 28 14.3659
Cyrielle Lyon 46 10.4567
Cyrielle Lyon 36 10.8936
Cyrielle Paris 49 19.6438
Cyrielle Paris 47 18.1877
Cyrielle Paris 20 14.8611
Cyril Brest 32 14.4222
Cyril Lille 49 17.6934
Cyril Lille 35 12.9715
Cyril Lyon 39 19.2842
Cyril Lyon 24 12.9763
Cyril Marseille 48 19.1303
Cyril Marseille 31 16.1026
Cyril Marseille 28 13.6616
Cyril Paris 39 10.8719
Cyril Paris 36 11.9826
Cyril Toulouse 25 11.0009
Damien Clermont-Ferrand 20 12.952
Damien Lyon 26 11.9195
Damien Marseille 30 10.9647
Damien Paris 48 15.8614
Damien Toulouse 34 18.497
Daniel Bordeaux 49 18.2323
Daniel Brest 40 18.9924
Daniel Marseille 39 16.283
Daniel Marseille 33 12.2451
Daniel Toulouse 48 20.5372
Daniel Toulouse 34 14.1365
Daniel Toulouse 27 16.7421
David Bordeaux 48 11.7719
David Brest 25 13.1736
David Lille 26 10.428
David Lille 21 10.0993
David Marseille 27 15.2677
David Paris 45 15.2218
David Paris 27 12.5488
David Paris 20 14.0172
David Toulouse 29 16.6353
David Toulouse 20 14.2621
Delphine Bordeaux 41 15.4699
Delphine Brest 27 10.7137
Delphine Marseille 38 15.3766
Delphine Marseille 38 18.776
Delphine Marseille 35 11.1909
Delphine Paris 42 16.2437
Delphine Paris 26 15.2377
Delphine Paris 24 15.8072
Delphine Paris 21 12.2622
Denis Bordeaux 33 11.6531
Denis Brest 47 21.2451
Denis Lille 25 14.9781
Denis Lyon 23 15.1521
Denis Marseille 36 13.2026
Denis Paris 35 13.5116
Denise Bordeaux 42 12.1659
Denise Bordeaux 26 14.2413
Denise Clermont-Ferrand 44 10.4321
Denise Lille 43 13.0755
Denise Paris 36 17.0479
Diane Brest 45 10.3432
Diane Brest 30 14.4675
Diane Lille 32 10.7627
Diane Paris 39 11.2118
Didier Lille 26 15.9918
Didier Marseille 48 16.4567
Didier Paris 48 10.438
Didier Paris 38 14.6914
Didier Toulouse 49 19.2559
Didier Toulouse 44 18.4333
Didier Toulouse 23 15.5771
Didier Toulouse 20 11.1495
Djalil Bordeaux 24 14.9852
Djalil Clermont-Ferrand 43 18.0026
Djalil Lille 23 11.8685
Djalil Lyon 41 16.2664
Djalil Lyon 23 12.2018
Djalil Marseille 25 13.5187
Djalil Toulouse 48 10.3575
Djalil Toulouse 31 12.4272
Dominique Bordeaux 47 21.2878
Dominique Brest 32 15.5186
Dominique Clermont-Ferrand 23 12.0822
Dominique Lyon 41 18.4471
Dominique Lyon 29 12.5389
Dominique Paris 43 19.6707
Dominique Paris 27 10.5859
Dominique Toulouse 40 11.6609
Dominique Toulouse 28 15.6451
Dominique Toulouse 25 14.4278
Edwige Lille 43 20.0119
Edwige Lyon 44 17.4468
Edwige Lyon 35 12.6964
Edwige Lyon 26 10.223
Edwige Marseille 49 20.7508
Edwige Paris 31 11.7836
Edwige Paris 28 10.3331
Edwige Paris 24 14.7887
Elsa Bordeaux 31 10.835
Elsa Brest 39 19.7034
Elsa Clermont-Ferrand 26 10.1524
Elsa Lille 26 14.9356
Elsa Toulouse 31 12.5547
Emma Bordeaux 46 12.4509
Emma Bordeaux 41 19.1442
Emma Lille 47 11.1076
Emma Lille 26 15.6198
Emma Lyon 34 12.2178
Emma Lyon 20 14.4769
Emma Marseille 38 16.1529
Emma Marseille 20 13.1321
Emma Paris 44 18.7676
Emma Paris 39 18.2097
Emma Paris 35 14.3606
Emma Toulouse 38 18.2597
Emma Toulouse 37 14.7101
Emmanuel Bordeaux 44 15.0234
Emmanuel Bordeaux 25 13.8489
Emmanuel Bordeaux 20 11.072
Emmanuel Clermont-Ferrand 30 11.8233
Emmanuel Lyon 48 17.8644
Emmanuel Lyon 40 11.5861
Emmanuel Paris 24 12.8678
Emmanuel Paris 22 12.9089
Emmanuel Toulouse 38 19.2111
Emmanuelle Brest 49 21.9806
Emmanuelle Paris 29 16.7324
Emmanuelle Toulouse 47 21.0604
Ernest Bordeaux 47 10.9297
Ernest Clermont-Ferrand 43 12.7298
Ernest Marseille 23 12.6522
Ernest Marseille 20 11.8738
Ernest Paris 46 19.7487
Ernest Paris 44 10.771
Ernest Toulouse 20 11.3508
Estelle Brest 42 11.8063
Estelle Clermont-Ferrand 49 20.1883
Estelle Lille 41 19.2192
Estelle Lille 35 14.289
Estelle Paris 28 10.8599
Estelle Toulouse 40 13.9057
Estelle Toulouse 33 16.7762
Esther Bordeaux 47 20.8725
Esther Bordeaux 24 10.8582
Esther Lille 36 11.643
Esther Lille 22 15.1592
Esther Lyon 43 17.3236
Esther Lyon 43 18.4844
Esther Marseille 49 21.9484
Esther Paris 26 15.8901
Fabien Bordeaux 39 15.2685
Fabien Bordeaux 27 10.6113
Fabien Brest 34 14.1832
Fabien Lille 34 15.844
Fabien Lyon 41 19.472
Fabien Lyon 40 15.5772
Fabien Marseille 48 16.359
Fabien Marseille 45 19.3211
Fabien Marseille 40 19.0313
Fabien Paris 39 12.2293
Fabien Paris 23 14.3231
Fabien Paris 22 15.0455
Fabien Toulouse 26 15.7948
Fabrice Bordeaux 42 19.7217
Fabrice Brest 27 14.6911
Fabrice Lille 22 13.7489
Fabrice Lyon 45 19.3932
Fabrice Lyon 28 14.3398
Fabrice Marseille 25 14.4861
Fabrice Paris 40 18.7875
Fanny Lille 43 14.1114
Fanny Lyon 34 11.2928
Fanny Lyon 24 10.3875
Fanny Lyon 22 11.2961
Faustine Bordeaux 36 17.8688
Faustine Lille 28 16.0001
Faustine Marseille 21 12.1181
Faustine Paris 45 19.5395
Faustine Paris 41 17.944
Faustine Paris 35 14.9204
Faustine Paris 25 15.6685
Faustine Toulouse 27 12.181
Fiona Lille 49 21.407
Fiona Lille 45 17.5443
Fiona Marseille 47 15.821
Fiona Paris 29 14.5168
Fiona Toulouse 25 13.5559
Flavie Bordeaux 30 17.2677
Flavie Brest 49 19.0238
Flavie Brest 38 12.7063
Flavie Clermont-Ferrand 45 11.4633
Flavie Clermont-Ferrand 24 10.9558
Flavie Lyon 44 13.5935
Flavie Lyon 32 16.821
Flavie Marseille 36 12.5204
Flavie Paris 44 17.2502
Flavie Paris 40 18.0979
